80,195,194,0,0,0,2860,,,,,,,,
81,355,366,0,0,0,404,,,,,,,,
82,354,347,14,0,0,3835,,,,,,,,
83,40,22,298,0,0,1559,,,,,,,,
84,146,127,1,0,0,394,,,,,,,,
85,148,118,0,0,0,1771,,,,,,,,
86,428,388,47,0,0,1985,,,,,,,,
87,60,20,37,0,0,1034,,,,,,,,
88,159,107,1,0,0,695,,,,,,,,
89,126,84,0,0,0,4319,,,,,,,,
90,379,309,47,0,0,1652,,,,,,,,
91,330,312,18,0,0,5898,,,,,,,,
92,197,177,1,0,0,4934,,,,,,,,
93,82,72,1,0,0,1204,,,,,,,,
94,645,651,36,0,0,1145,,,,,,,,
95,169,125,13,0,0,4629,,,,,,,,
96,49,49,47,0,0,5369,,,,,,,,
97,715,708,1,0,0,292,,,,,,,,
98,101,97,16,0,0,4191,,,,,,,,
99,117,91,0,0,0,4730,,,,,,,,
100,149,104,37,0,0,2094,,,,,,,,
101,28,21,104,0,0,3807,,,,,,,,
102,305,252,1,0,0,763,,,,,,,,
103,104,67,153,0,0,3292,,,,,,,,
104,109,110,1,0,0,4616,,,,,,,,
105,93,77,4,0,0,216,,,,,,,,
106,263,199,1,0,0,5527,,,,,,,,
107,197,165,18,0,0,610,,,,,,,,
108,365,324,13,0,0,473,,,,,,,,
109,525,469,18,0,0,1459,,,,,,,,
110,74,63,0,0,0,2811,,,,,,,,
111,270,207,71,0,0,729,,,,,,,,
112,376,344,0,0,0,249,,,,,,,,
113,316,301,42,0,0,5468,,,,,,,,
114,197,134,95,0,0,3095,,,,,,,,
115,274,280,0,0,0,3163,,,,,,,,
116,84,59,1,0,0,1245,,,,,,,,
117,75,48,161,0,0,3887,,,,,,,,
118,122,87,49,0,0,945,,,,,,,,
119,186,133,1,0,0,2388,,,,,,,,
120,161,135,1,0,0,207,,,,,,,,
121,178,183,0,0,0,5535,,,,,,,,
122,245,220,75,0,0,1571,,,,,,,,
123,257,224,1,0,0,3752,,,,,,,,
124,408,415,1,0,0,4379,,,,,,,,
125,110,101,1,0,0,5809,,,,,,,,
126,273,263,24,0,0,3249,,,,,,,,
127,236,231,20,0,0,1309,,,,,,,,
128,37,28,1,0,0,1797,,,,,,,,
129,108,99,1,0,0,5809,,,,,,,,
130,550,524,1,0,0,310,,,,,,,,
131,324,293,25,0,0,2466,,,,,,,,
132,97,73,89,0,0,4859,,,,,,,,
133,173,138,20,0,0,3094,,,,,,,,
134,254,265,33,0,0,2376,,,,,,,,
135,269,248,0,0,0,3121,,,,,,,,
136,284,283,2,0,0,3163,,,,,,,,
137,316,300,47,0,0,5468,,,,,,,,
138,344,338,101,0,0,2425,,,,,,,,
139,334,313,74,0,0,2159,,,,,,,,
140,271,228,0,0,0,1203,,,,,,,,
141,623,599,0,0,0,363,,,,,,,,
142,350,306,1,0,0,2518,,,,,,,,
143,171,173,1,0,0,3480,,,,,,,,
144,132,90,1,0,0,1082,,,,,,,,
145,214,174,31,0,0,4573,,,,,,,,
146,184,176,0,0,0,1046,,,,,,,,
147,251,231,1,0,0,2290,,,,,,,,
148,198,210,19,0,0,1124,,,,,,,,
149,73,41,0,0,0,2779,,,,,,,,
150,105,115,22,0,0,2447,,,,,,,,
151,148,155,1,0,0,4295,,,,,,,,
152,110,51,1,0,0,798,,,,,,,,
153,113,81,53,0,0,1896,,,,,,,,
154,264,259,69,0,0,4344,,,,,,,,
155,664,629,75,0,0,5601,,,,,,,,
156,338,289,16,0,0,437,,,,,,,,
157,778,742,61,0,0,1408,,,,,,,,
158,121,92,1,0,0,1970,,,,,,,,
159,214,203,0,0,0,327,,,,,,,,
160,269,248,56,0,0,3372,,,,,,,,
161,65,35,1,0,0,5763,,,,,,,,
162,42,35,24,0,0,1981,,,,,,,,
163,307,325,0,0,0,5675,,,,,,,,
164,177,171,15,0,0,478,,,,,,,,
165,407,365,1,0,0,4815,,,,,,,,
166,250,228,1,0,0,22,,,,,,,,
167,181,154,1,0,0,4674,,,,,,,,
168,437,415,1,0,0,1654,,,,,,,,
169,136,116,1,0,0,3592,,,,,,,,
170,113,48,232,0,1,5507,,,,,,,,
171,262,255,1,0,0,4705,,,,,,,,
172,235,201,1,0,0,4748,,,,,,,,
173,104,74,0,0,0,1217,,,,,,,,
174,60,37,38,0,0,3211,,,,,,,,
175,190,160,1,0,0,4079,,,,,,,,
176,198,167,51,0,0,4164,,,,,,,,
177,232,204,1,0,0,165,,,,,,,,
178,197,159,0,0,0,2617,,,,,,,,
179,21,11,1,0,0,4939,,,,,,,,
180,61,37,1,0,0,5763,,,,,,,,
181,154,123,0,0,0,6007,,,,,,,,
182,436,391,99,0,0,18,,,,,,,,
183,87,50,1,0,0,2153,,,,,,,,
184,67,35,1,0,0,686,,,,,,,,
185,223,199,1,0,0,2876,,,,,,,,
186,176,133,1,0,0,3106,,,,,,,,
187,149,108,1,0,0,1090,,,,,,,,
188,250,221,1,0,0,1289,,,,,,,,
189,405,387,29,0,0,4956,,,,,,,,
190,214,188,1,0,0,1523,,,,,,,,
191,149,128,1,0,0,4712,,,,,,,,
192,278,275,1,0,0,205,,,,,,,,
193,128,100,1,0,0,3317,,,,,,,,
194,228,197,0,0,0,1089,,,,,,,,
195,494,464,102,0,0,4368,,,,,,,,
196,363,355,302,0,0,3977,,,,,,,,
197,525,474,242,0,0,503,,,,,,,,
198,83,62,23,0,0,5358,,,,,,,,
199,118,91,1,0,0,4730,,,,,,,,
200,138,102,7,0,0,5662,,,,,,,,
201,135,112,16,0,0,5032,,,,,,,,
202,577,566,346,0,0,2477,,,,,,,,
203,115,117,0,0,0,1765,,,,,,,,
204,246,238,273,0,0,4426,,,,,,,,
205,161,119,269,0,0,49,,,,,,,,
206,377,360,1,0,0,4083,,,,,,,,
207,227,199,385,0,0,3635,,,,,,,,
208,80,48,236,0,0,6151,,,,,,,,
209,376,363,29,0,0,1510,,,,,,,,
210,248,215,174,0,0,3769,,,,,,,,
211,115,83,41,0,0,723,,,,,,,,
212,517,502,354,0,0,1316,,,,,,,,
213,324,276,31,0,0,1927,,,,,,,,
214,111,106,1,0,0,302,,,,,,,,
215,221,202,426,0,0,687,,,,,,,,
216,244,240,104,0,0,3906,,,,,,,,
217,232,181,46,0,0,5887,,,,,,,,
218,342,286,114,0,0,1648,,,,,,,,
219,177,145,241,0,0,5504,,,,,,,,
220,251,243,148,0,0,5258,,,,,,,,
221,488,469,511,0,0,1106,,,,,,,,
222,243,232,0,0,0,22,,,,,,,,
223,840,833,208,0,0,1419,,,,,,,,
224,397,366,1,0,0,58,,,,,,,,
225,163,148,35,0,0,489,,,,,,,,
226,454,400,1,0,0,505,,,,,,,,
227,126,90,90,0,0,3434,,,,,,,,
228,49,36,19,0,0,1812,,,,,,,,
229,123,108,64,0,0,1285,,,,,,,,
230,123,102,18,0,0,4720,,,,,,,,
231,376,315,0,0,0,2005,,,,,,,,
232,195,197,1,0,0,2860,,,,,,,,
233,144,152,57,0,0,5618,,,,,,,,
234,624,573,184,0,0,4830,,,,,,,,
235,469,425,476,0,0,3914,,,,,,,,
236,170,144,0,0,0,5477,,,,,,,,
237,300,260,206,0,0,4363,,,,,,,,
238,253,206,17,0,0,5988,,,,,,,,
239,338,324,34,0,0,1552,,,,,,,,
240,179,151,405,0,0,1898,,,,,,,,
241,254,231,1,0,0,2290,,,,,,,,
242,80,50,1,0,0,5124,,,,,,,,
243,101,81,90,0,0,5539,,,,,,,,
244,201,180,152,0,0,2928,,,,,,,,
245,184,172,16,0,0,5316,,,,,,,,
246,170,158,14,0,0,2932,,,,,,,,
247,284,247,35,0,0,2795,,,,,,,,
248,93,50,448,0,0,271,,,,,,,,
249,147,118,86,0,0,2027,,,,,,,,
250,155,134,132,0,0,2474,,,,,,,,
251,297,289,0,0,0,5593,,,,,,,,
252,128,123,1,0,0,2419,,,,,,,,
253,263,237,257,0,0,6124,,,,,,,,
254,141,80,199,0,0,2604,,,,,,,,
255,291,283,169,0,0,2915,,,,,,,,
256,194,182,225,0,0,5832,,,,,,,,
257,178,181,66,0,0,3521,,,,,,,,
258,142,129,369,0,0,1554,,,,,,,,
259,401,398,341,0,0,3036,,,,,,,,
260,609,601,172,0,0,4209,,,,,,,,
261,308,286,56,0,0,4867,,,,,,,,
262,730,690,292,0,0,3753,,,,,,,,
263,180,162,253,0,0,3584,,,,,,,,
264,302,284,309,0,0,2195,,,,,,,,
265,127,131,68,0,0,2507,,,,,,,,
266,115,106,74,0,0,3345,,,,,,,,
267,72,39,26,0,0,5461,,,,,,,,
268,535,522,117,0,0,4635,,,,,,,,
269,575,525,94,0,0,181,,,,,,,,
270,205,200,197,0,0,3463,,,,,,,,
271,345,345,81,0,0,1370,,,,,,,,
272,431,394,43,0,0,1985,,,,,,,,
273,431,425,19,0,0,1570,,,,,,,,
274,617,528,238,0,0,1164,,,,,,,,
275,61,50,122,0,0,3597,,,,,,,,
276,329,319,340,0,0,33,,,,,,,,
277,215,151,35,0,0,4364,,,,,,,,
278,459,449,312,0,0,2168,,,,,,,,
279,196,183,478,0,0,4520,,,,,,,,
280,642,576,7,0,0,1940,,,,,,,,
281,692,680,72,0,0,519,,,,,,,,
282,256,202,29,0,0,3522,,,,,,,,
283,179,146,352,0,0,737,,,,,,,,
284,290,239,59,0,0,5018,,,,,,,,
285,130,104,104,0,0,5786,,,,,,,,
286,201,162,17,0,0,3714,,,,,,,,
287,68,41,18,0,0,528,,,,,,,,
288,324,285,34,0,0,1927,,,,,,,,
289,165,140,116,0,0,4427,,,,,,,,
290,162,121,15,0,0,5157,,,,,,,,
291,64,58,137,0,0,5366,,,,,,,,
292,234,217,117,0,0,1097,,,,,,,,
293,332,311,401,0,0,3433,,,,,,,,
294,479,444,43,0,0,762,,,,,,,,
295,438,421,377,0,0,696,,,,,,,,
296,123,111,1,0,0,4943,,,,,,,,
297,395,369,64,0,0,2720,,,,,,,,
298,481,490,321,0,0,3913,,,,,,,,
299,139,125,177,0,0,1307,,,,,,,,
300,242,239,52,0,0,1042,,,,,,,,
301,312,278,271,0,0,6079,,,,,,,,
302,357,366,193,0,0,1775,,,,,,,,
303,193,91,451,0,0,5227,,,,,,,,
304,510,491,366,0,0,5063,,,,,,,,
305,201,200,150,0,0,431,,,,,,,,
306,321,285,225,0,0,2591,,,,,,,,
307,363,354,278,0,0,2808,,,,,,,,
308,210,185,0,0,0,2163,,,,,,,,
309,585,537,114,0,0,5789,,,,,,,,
310,229,223,173,0,0,4734,,,,,,,,
311,243,225,365,0,0,3177,,,,,,,,
312,102,84,65,0,0,575,,,,,,,,
313,289,253,405,0,0,1438,,,,,,,,
314,154,121,31,0,0,4575,,,,,,,,
315,187,167,298,0,0,4950,,,,,,,,
316,441,417,68,0,0,895,,,,,,,,
317,78,46,0,0,0,830,,,,,,,,
318,136,101,531,0,0,5225,,,,,,,,
319,201,209,38,0,0,1843,,,,,,,,
320,116,85,144,0,0,2326,,,,,,,,
321,484,472,246,0,0,4159,,,,,,,,
322,371,355,1,0,0,1639,,,,,,,,
323,237,219,376,0,0,4013,,,,,,,,
324,550,492,421,0,0,5610,,,,,,,,
325,211,200,64,0,0,6139,,,,,,,,
326,665,620,93,0,0,2901,,,,,,,,
327,236,219,70,0,0,3140,,,,,,,,
328,193,148,1,0,0,4206,,,,,,,,
329,200,158,307,0,0,573,,,,,,,,
330,172,158,129,0,0,702,,,,,,,,
331,223,202,374,0,0,804,,,,,,,,
332,80,86,0,0,0,4047,,,,,,,,
333,241,207,362,0,0,296,,,,,,,,
334,429,425,0,0,0,391,,,,,,,,
335,328,287,172,0,0,1582,,,,,,,,
336,468,476,50,0,0,4697,,,,,,,,
337,699,672,294,0,0,304,,,,,,,,
338,372,348,42,0,0,5855,,,,,,,,
339,807,797,23,0,0,1238,,,,,,,,
340,102,76,145,0,0,4582,,,,,,,,
341,720,720,202,0,0,148,,,,,,,,
342,322,303,494,0,0,2602,,,,,,,,
343,351,320,184,0,0,1505,,,,,,,,
344,81,81,78,0,0,2844,,,,,,,,
345,390,301,231,0,0,5838,,,,,,,,
346,189,132,91,0,0,3095,,,,,,,,
347,137,120,0,0,0,3592,,,,,,,,
348,95,84,245,0,0,4231,,,,,,,,
349,349,314,0,0,0,2518,,,,,,,,
350,132,109,105,0,0,3413,,,,,,,,
351,426,400,342,0,0,331,,,,,,,,
352,246,201,18,0,0,1353,,,,,,,,
353,421,424,467,0,0,6023,,,,,,,,
354,279,260,27,0,0,3682,,,,,,,,
355,145,110,427,0,0,347,,,,,,,,
356,179,170,266,0,0,3584,,,,,,,,
357,121,104,1,0,0,2796,,,,,,,,
358,188,146,245,0,0,4391,,,,,,,,
359,179,152,124,0,0,702,,,,,,,,
360,483,439,321,0,0,2019,,,,,,,,
361,141,109,6,0,0,3621,,,,,,,,
362,422,402,479,0,0,3320,,,,,,,,
363,291,279,168,0,0,2915,,,,,,,,
364,222,206,414,0,0,1625,,,,,,,,
365,85,54,308,0,0,3564,,,,,,,,
366,100,82,50,0,0,76,,,,,,,,
367,151,114,402,0,0,2142,,,,,,,,
368,74,46,83,0,0,2754,,,,,,,,
369,366,352,41,0,0,2797,,,,,,,,
370,463,458,238,0,0,5841,,,,,,,,
371,447,435,264,0,0,3506,,,,,,,,
372,393,376,72,0,0,2720,,,,,,,,
373,385,373,471,0,0,1205,,,,,,,,
374,94,78,22,0,0,2962,,,,,,,,
375,388,352,217,0,0,5139,,,,,,,,
376,193,125,27,0,0,4250,,,,,,,,
377,362,336,1,0,0,3266,,,,,,,,
378,163,133,73,0,0,655,,,,,,,,
379,145,119,66,0,0,4549,,,,,,,,
380,257,254,286,0,0,5428,,,,,,,,
381,233,237,15,0,0,1309,,,,,,,,
382,318,285,289,0,0,6112,,,,,,,,
383,49,41,1,0,0,4245,,,,,,,,
384,193,153,12,0,0,6149,,,,,,,,
385,157,155,78,0,0,2223,,,,,,,,
386,118,75,204,0,0,2475,,,,,,,,
387,361,359,0,0,0,404,,,,,,,,
388,182,148,19,0,0,900,,,,,,,,
389,439,436,337,0,0,4384,,,,,,,,
390,249,248,122,0,0,1170,,,,,,,,
391,207,167,30,0,0,1515,,,,,,,,
392,176,166,18,0,0,478,,,,,,,,
393,106,76,124,0,0,1444,,,,,,,,
394,408,333,0,0,0,777,,,,,,,,
395,157,121,451,0,0,2042,,,,,,,,
396,136,111,111,0,0,3413,,,,,,,,
397,403,316,0,0,0,5255,,,,,,,,
398,234,229,30,0,0,5457,,,,,,,,
399,236,202,44,0,0,2534,,,,,,,,
400,383,349,206,0,0,1928,,,,,,,,
401,226,214,522,0,0,3844,,,,,,,,
402,287,294,23,0,0,2865,,,,,,,,
403,283,283,1,0,0,3163,,,,,,,,
404,139,133,1,0,0,1785,,,,,,,,
405,261,248,382,0,0,5287,,,,,,,,
406,526,498,148,0,0,5164,,,,,,,,
407,274,268,449,0,0,611,,,,,,,,
408,348,305,297,0,0,1411,,,,,,,,
409,87,62,1,0,0,4680,,,,,,,,
410,544,535,278,0,0,1731,,,,,,,,
411,138,137,25,0,0,161,,,,,,,,
412,63,50,23,0,0,3998,,,,,,,,
413,68,56,3,0,0,4108,,,,,,,,
414,70,58,181,0,0,3588,,,,,,,,
415,637,601,149,0,0,6050,,,,,,,,
416,54,44,1,0,0,4245,,,,,,,,
417,235,151,1,0,0,4117,,,,,,,,
418,265,261,198,0,0,5084,,,,,,,,
419,59,65,53,0,0,5664,,,,,,,,
420,128,101,0,0,0,3317,,,,,,,,
421,138,113,181,0,0,1100,,,,,,,,
422,115,101,431,0,0,2395,,,,,,,,
423,182,110,16,0,0,4041,,,,,,,,
424,79,65,333,0,0,2231,,,,,,,,
425,173,175,0,0,0,3480,,,,,,,,
426,185,165,50,0,0,967,,,,,,,,
427,136,122,265,0,0,958,,,,,,,,
428,157,99,78,0,0,6057,,,,,,,,
429,183,160,189,0,0,3773,,,,,,,,
430,331,313,444,0,0,2166,,,,,,,,
431,555,525,50,0,0,1228,,,,,,,,
432,297,282,110,0,0,28,,,,,,,,
433,425,433,76,0,0,2836,,,,,,,,
434,1087,1061,16,0,0,670,,,,,,,,
435,634,637,35,0,0,4940,,,,,,,,
436,83,73,0,0,0,1204,,,,,,,,
437,167,130,161,0,0,3764,,,,,,,,
438,248,225,183,0,0,1418,,,,,,,,
439,129,123,69,0,0,2507,,,,,,,,
440,141,123,132,0,0,3953,,,,,,,,
441,239,214,516,0,0,2282,,,,,,,,
442,634,609,192,0,0,4276,,,,,,,,
443,297,251,40,0,0,112,,,,,,,,
444,193,169,119,0,0,5380,,,,,,,,
445,334,329,395,0,0,5986,,,,,,,,
446,533,486,55,0,0,1141,,,,,,,,
447,222,172,1,0,0,4307,,,,,,,,
448,217,207,1,0,0,5811,,,,,,,,
449,256,253,344,0,0,1214,,,,,,,,
450,238,231,174,0,0,3328,,,,,,,,
451,429,394,59,0,0,3585,,,,,,,,
452,131,80,41,0,0,3591,,,,,,,,
453,559,525,290,0,0,2716,,,,,,,,
454,305,256,132,0,0,4401,,,,,,,,
455,591,598,252,0,0,2676,,,,,,,,
456,208,176,79,0,0,4491,,,,,,,,
457,179,154,152,0,0,5371,,,,,,,,
458,378,363,401,0,0,5443,,,,,,,,
459,150,152,25,0,0,4612,,,,,,,,
460,177,173,288,0,0,122,,,,,,,,
461,573,556,274,0,0,4596,,,,,,,,
462,248,213,364,0,0,296,,,,,,,,
463,86,62,45,0,0,381,,,,,,,,
464,111,86,136,0,0,5019,,,,,,,,
465,223,185,143,0,0,1799,,,,,,,,
466,282,275,91,0,0,2215,,,,,,,,
467,466,458,228,0,0,3780,,,,,,,,
468,738,714,352,0,0,1109,,,,,,,,
469,250,241,406,0,0,2311,,,,,,,,
470,263,238,0,0,0,3712,,,,,,,,
471,209,199,166,0,0,5271,,,,,,,,
472,442,366,69,0,0,857,,,,,,,,
473,172,150,1,0,0,4129,,,,,,,,
474,258,258,295,0,0,5428,,,,,,,,
475,189,194,143,0,0,1328,,,,,,,,
476,670,637,473,0,0,1814,,,,,,,,
477,580,540,88,0,0,2825,,,,,,,,
478,169,133,161,0,0,3764,,,,,,,,
479,463,433,0,0,0,2610,,,,,,,,
480,106,101,90,0,0,904,,,,,,,,
481,120,101,116,0,0,5333,,,,,,,,
482,72,43,1,0,0,2779,,,,,,,,
483,466,442,313,0,0,2168,,,,,,,,
484,59,45,1,0,0,4585,,,,,,,,
485,325,321,3,0,0,1506,,,,,,,,
486,203,157,460,0,0,4302,,,,,,,,
487,202,198,171,0,0,1787,,,,,,,,
488,364,305,386,0,0,4837,,,,,,,,
489,376,375,50,0,0,1573,,,,,,,,
490,258,259,1,0,0,833,,,,,,,,
491,399,397,187,0,0,2132,,,,,,,,
492,49,19,369,0,0,4501,,,,,,,,
493,99,93,331,0,0,1403,,,,,,,,
494,178,131,291,0,0,4317,,,,,,,,
495,436,404,71,0,0,3585,,,,,,,,
496,95,87,1,0,0,5192,,,,,,,,
497,332,312,135,0,0,300,,,,,,,,
498,312,304,390,0,0,4289,,,,,,,,
499,512,473,207,0,0,5583,,,,,,,,
500,346,341,367,0,0,4760,,,,,,,,
501,240,227,291,0,0,5379,,,,,,,,
502,473,441,46,0,0,5972,,,,,,,,
503,348,324,124,0,0,4805,,,,,,,,
504,718,717,64,0,0,689,,,,,,,,
505,717,692,75,0,0,5045,,,,,,,,
506,236,229,245,0,0,5981,,,,,,,,
507,141,109,335,0,0,4931,,,,,,,,
508,549,555,239,0,0,3039,,,,,,,,
509,252,218,206,0,0,1558,,,,,,,,
510,160,152,30,0,0,489,,,,,,,,
511,303,305,414,0,0,4570,,,,,,,,
512,108,77,51,0,0,1896,,,,,,,,
513,103,99,24,0,0,5090,,,,,,,,
514,60,61,10,0,0,1292,,,,,,,,
515,102,85,1,0,0,743,,,,,,,,
516,248,241,1,0,0,1432,,,,,,,,
517,138,133,0,0,0,682,,,,,,,,
518,440,454,0,0,0,3125,,,,,,,,
519,206,191,286,0,0,1223,,,,,,,,
520,395,330,28,0,0,2129,,,,,,,,
521,283,234,73,0,0,4201,,,,,,,,
522,102,73,212,0,0,973,,,,,,,,
523,301,283,117,0,0,4841,,,,,,,,
524,94,71,288,0,0,4814,,,,,,,,
525,127,92,74,0,0,2220,,,,,,,,
526,463,465,0,0,0,2140,,,,,,,,
527,170,166,68,0,0,2839,,,,,,,,
528,86,76,39,0,0,5433,,,,,,,,
529,239,252,1,0,0,1380,,,,,,,,
530,141,122,392,0,0,4169,,,,,,,,
531,353,314,28,0,0,209,,,,,,,,
532,259,257,6,0,0,4705,,,,,,,,
533,50,33,42,0,0,3334,,,,,,,,
534,71,43,1,0,0,2779,,,,,,,,
535,180,171,111,0,0,928,,,,,,,,
536,76,60,311,0,0,1196,,,,,,,,
537,350,336,404,0,0,758,,,,,,,,
538,155,144,233,0,0,595,,,,,,,,
539,194,176,40,0,0,2218,,,,,,,,
540,105,108,36,0,0,2662,,,,,,,,
541,358,343,458,0,0,68,,,,,,,,
542,147,145,36,0,0,1461,,,,,,,,
543,333,331,1,0,0,5826,,,,,,,,
544,1034,998,0,0,0,1689,,,,,,,,
545,404,381,16,0,0,163,,,,,,,,
546,101,105,16,0,0,4191,,,,,,,,
547,647,604,142,0,0,6050,,,,,,,,
548,28,13,136,0,0,862,,,,,,,,
549,317,281,70,0,0,3991,,,,,,,,
550,569,557,179,0,0,1795,,,,,,,,
551,44,29,201,0,0,809,,,,,,,,
552,394,392,235,0,0,2049,,,,,,,,
553,416,426,0,0,0,2763,,,,,,,,
554,82,57,52,0,0,3997,,,,,,,,
555,441,420,495,0,0,1914,,,,,,,,
556,226,212,40,0,0,5938,,,,,,,,
557,172,130,0,0,0,1617,,,,,,,,
558,99,68,377,0,0,5447,,,,,,,,
559,73,55,224,0,0,2198,,,,,,,,
560,370,356,43,0,0,5855,,,,,,,,
561,286,257,50,0,0,793,,,,,,,,
562,133,106,1,0,0,6,,,,,,,,
563,326,287,344,0,0,4987,,,,,,,,
564,108,103,21,0,0,2447,,,,,,,,
565,695,714,16,0,0,3285,,,,,,,,
566,143,134,408,0,0,1893,,,,,,,,
567,171,120,38,0,0,3930,,,,,,,,
568,66,56,1,0,0,2270,,,,,,,,
569,394,372,177,0,0,4820,,,,,,,,
570,463,370,452,0,0,5006,,,,,,,,
571,698,668,115,0,0,512,,,,,,,,
572,38,24,1,0,0,3662,,,,,,,,
573,116,115,246,0,0,6166,,,,,,,,
574,155,123,412,0,0,446,,,,,,,,
575,198,196,95,0,0,1850,,,,,,,,
576,455,421,1,0,0,2904,,,,,,,,
577,591,555,21,0,0,1899,,,,,,,,
578,348,319,76,0,0,4256,,,,,,,,
579,201,145,29,0,0,4539,,,,,,,,
580,144,112,91,0,0,720,,,,,,,,
581,81,59,1,0,0,1245,,,,,,,,
582,407,414,67,0,0,2937,,,,,,,,
583,245,228,0,0,0,22,,,,,,,,
584,403,391,76,0,0,241,,,,,,,,
585,195,181,451,0,0,3122,,,,,,,,
586,75,37,2,0,0,3984,,,,,,,,
587,105,90,16,0,0,547,,,,,,,,
588,105,97,304,0,0,881,,,,,,,,
589,131,109,18,0,0,5032,,,,,,,,
590,314,300,282,0,0,4472,,,,,,,,
591,517,511,137,0,0,3561,,,,,,,,
592,337,324,0,0,0,5826,,,,,,,,
593,419,343,11,0,0,5010,,,,,,,,
594,129,100,1,0,0,3317,,,,,,,,
595,190,186,207,0,0,1721,,,,,,,,
596,145,137,85,0,0,4484,,,,,,,,
597,130,116,247,0,0,5495,,,,,,,,
598,322,328,44,0,0,1185,,,,,,,,
599,112,84,17,0,0,57,,,,,,,,
600,113,86,1,0,0,1296,,,,,,,,
601,626,579,371,0,0,5567,,,,,,,,
602,247,243,336,0,0,3309,,,,,,,,
603,152,128,400,0,0,5770,,,,,,,,
604,634,619,58,0,0,4797,,,,,,,,
605,430,423,285,0,0,3758,,,,,,,,
606,219,227,110,0,0,1225,,,,,,,,
607,264,239,0,0,0,507,,,,,,,,
608,318,319,71,0,0,5267,,,,,,,,
609,279,203,0,0,0,5321,,,,,,,,
610,255,253,204,0,0,4458,,,,,,,,
611,159,155,120,0,0,3873,,,,,,,,
612,200,144,0,0,0,1796,,,,,,,,
